USER_ID,SKILLS_DSC,DOMAIN_DSC,LEVEL_VAL
2446029,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2446130,Oracle Cloud EPM,Financial Planning and Analysis,100.0
2446130,CCH Tagetik CPM Planning,Financial Planning and Analysis,100.0
2446130,Oracle Cloud EPM,Financial Planning and Analysis,100.0
2446130,CCH Tagetik CPM Planning,Financial Planning and Analysis,100.0
2446130,Oracle Cloud EPM,Financial Planning and Analysis,100.0
2446130,CCH Tagetik CPM Planning,Financial Planning and Analysis,100.0
2446130,Oracle Cloud EPM,Financial Planning and Analysis,100.0
2446130,CCH Tagetik CPM Planning,Financial Planning and Analysis,100.0
2451833,Workday Adaptive Planning,Financial Planning and Analysis,40.0
2451833,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,100.0
2456839,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,70.0
2456839,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,70.0
2456839,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,70.0
2456839,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,70.0
2456839,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,70.0
2456947,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,40.0
2456947,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2456947,Oracle Hyperion Essbase,Financial Planning and Analysis,90.0
2456947,Oracle Hyperion Planning,Financial Planning and Analysis,100.0
2479537,Oracle Hyperion Planning,Financial Planning and Analysis,100.0
2479537,Applied OLAP Dodeca,Financial Planning and Analysis,80.0
2479537,Oracle Cloud EPM,Financial Planning and Analysis,80.0
2479537,Oracle Hyperion Essbase,Financial Planning and Analysis,100.0
2501974,Oracle Hyperion Essbase,Financial Planning and Analysis,80.0
2501974,Oracle Hyperion Essbase,Financial Planning and Analysis,80.0
2501974,Oracle Hyperion Essbase,Financial Planning and Analysis,80.0
2501974,Oracle Hyperion Essbase,Financial Planning and Analysis,80.0
2501974,Oracle Hyperion Essbase,Financial Planning and Analysis,80.0
2501974,Oracle Hyperion Essbase,Financial Planning and Analysis,80.0
2513848,Oracle Hyperion Essbase,Financial Planning and Analysis,50.0
2513848,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2513848,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,60.0
2513848,Oracle Hyperion Essbase,Financial Planning and Analysis,50.0
2513848,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2513848,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,60.0
2533337,IBM Cognos TM1,Financial Planning and Analysis,10.0
2535513,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,100.0
2578963,Oracle Hyperion Essbase,Financial Planning and Analysis,90.0
2578963,Oracle Hyperion Planning,Financial Planning and Analysis,90.0
2895177,Anaplan for Finance,Financial Planning and Analysis,90.0
2895177,Anaplan for Finance,Financial Planning and Analysis,90.0
2895177,Anaplan for Finance,Financial Planning and Analysis,90.0
2895177,Anaplan for Finance,Financial Planning and Analysis,90.0
2978961,IBM Cognos TM1,Financial Planning and Analysis,
2978961,Anaplan for Finance,Financial Planning and Analysis,80.0
2978961,IBM Cognos TM1,Financial Planning and Analysis,
2978961,Anaplan for Finance,Financial Planning and Analysis,80.0
2676328,PL/SQL,Programming Language,80.0
2676328,Python,Programming Language,100.0
2676328,R,Programming Language,80.0
2676328,SQL,Programming Language,100.0
2676328,VBA,Programming Language,60.0
2789583,DAX,Programming Language,40.0
2789583,PL/SQL,Programming Language,60.0
2789583,VBA,Programming Language,60.0
2789583,Python,Programming Language,60.0
2936770,DAX,Programming Language,
2936770,Python,Programming Language,
2936770,SQL,Programming Language,
2936770,DAX,Programming Language,
2936770,Python,Programming Language,
2936770,SQL,Programming Language,
2936770,DAX,Programming Language,
2936770,Python,Programming Language,
2936770,SQL,Programming Language,
2936770,DAX,Programming Language,
2936770,Python,Programming Language,
2936770,SQL,Programming Language,
2946290,DAX,Programming Language,90.0
2946290,Python,Programming Language,80.0
2946290,R,Programming Language,90.0
2946290,SQL,Programming Language,70.0
2946290,DAX,Programming Language,90.0
2946290,Python,Programming Language,80.0
2946290,R,Programming Language,90.0
2946290,SQL,Programming Language,70.0
2946290,DAX,Programming Language,90.0
2946290,Python,Programming Language,80.0
2946290,R,Programming Language,90.0
2946290,SQL,Programming Language,70.0
2843838,Java,Programming Language,70.0
2843838,Javascript,Programming Language,20.0
2843838,PL/SQL,Programming Language,50.0
2843838,Python,Programming Language,80.0
2843838,SQL,Programming Language,50.0
2843838,Java,Programming Language,70.0
2843838,Javascript,Programming Language,20.0
2843838,PL/SQL,Programming Language,50.0
2843838,Python,Programming Language,80.0
2843838,SQL,Programming Language,50.0
2843838,Java,Programming Language,70.0
2843838,Javascript,Programming Language,20.0
2843838,PL/SQL,Programming Language,50.0
2843838,Python,Programming Language,80.0
2843838,SQL,Programming Language,50.0
2836571,DAX,Programming Language,40.0
2836571,Python,Programming Language,60.0
2836571,R,Programming Language,60.0
2836571,SQL,Programming Language,90.0
2836571,T-SQL,Programming Language,90.0
2836571,DAX,Programming Language,40.0
2836571,Python,Programming Language,60.0
2836571,R,Programming Language,60.0
2836571,SQL,Programming Language,90.0
2836571,T-SQL,Programming Language,90.0
2836571,DAX,Programming Language,40.0
2836571,Python,Programming Language,60.0
2836571,R,Programming Language,60.0
2836571,SQL,Programming Language,90.0
2836571,T-SQL,Programming Language,90.0
2700124,DAX,Programming Language,40.0
2700124,Java,Programming Language,40.0
2700124,PL/SQL,Programming Language,60.0
2700124,Python,Programming Language,50.0
2700124,Scala,Programming Language,40.0
2700124,SQL,Programming Language,80.0
2700124,T-SQL,Programming Language,60.0
2708864,Python,Programming Language,30.0
2708864,SQL,Programming Language,60.0
2708864,VBA,Programming Language,50.0
2433136,Python,Programming Language,100.0
2433136,R,Programming Language,100.0
2433136,SQL,Programming Language,100.0
2433114,MDX,Programming Language,80.0
2433114,PL/SQL,Programming Language,70.0
2433114,SQL,Programming Language,80.0
2433114,VBA,Programming Language,90.0
2433114,MDX,Programming Language,80.0
2433114,PL/SQL,Programming Language,70.0
2433114,SQL,Programming Language,80.0
2433114,VBA,Programming Language,90.0
2433114,MDX,Programming Language,80.0
2433114,PL/SQL,Programming Language,70.0
2433114,SQL,Programming Language,80.0
2433114,VBA,Programming Language,90.0
2433117,Python,Programming Language,20.0
2433117,DAX,Programming Language,70.0
2433117,SQL,Programming Language,80.0
2433117,Python,Programming Language,20.0
2433117,DAX,Programming Language,70.0
2433117,SQL,Programming Language,80.0
2433120,DAX,Programming Language,40.0
2433120,Python,Programming Language,20.0
2433120,SQL,Programming Language,60.0
2433120,DAX,Programming Language,40.0
2433120,Python,Programming Language,20.0
2433120,SQL,Programming Language,60.0
2433120,DAX,Programming Language,40.0
2433120,Python,Programming Language,20.0
2433120,SQL,Programming Language,60.0
2433120,DAX,Programming Language,40.0
2433120,Python,Programming Language,20.0
2433120,SQL,Programming Language,60.0
2433120,DAX,Programming Language,40.0
2433120,Python,Programming Language,20.0
2433120,SQL,Programming Language,60.0
2433122,Javascript,Programming Language,20.0
2433122,VBA,Programming Language,40.0
2433122,SQL,Programming Language,90.0
2433134,DAX,Programming Language,60.0
2433134,MDX,Programming Language,60.0
2433134,T-SQL,Programming Language,80.0
2433134,DAX,Programming Language,60.0
2433134,MDX,Programming Language,60.0
2433134,T-SQL,Programming Language,80.0
2433134,DAX,Programming Language,60.0
2433134,MDX,Programming Language,60.0
2433134,T-SQL,Programming Language,80.0
2433134,DAX,Programming Language,60.0
2433134,MDX,Programming Language,60.0
2433134,T-SQL,Programming Language,80.0
2433134,DAX,Programming Language,60.0
2433134,MDX,Programming Language,60.0
2433134,T-SQL,Programming Language,80.0
2433138,PL/SQL,Programming Language,100.0
2433138,Python,Programming Language,30.0
2433138,SQL,Programming Language,100.0
2433138,PL/SQL,Programming Language,100.0
2433138,Python,Programming Language,30.0
2433138,SQL,Programming Language,100.0
2433142,Python,Programming Language,100.0
2433142,SQL,Programming Language,80.0
2433142,Java,Programming Language,60.0
2433142,Javascript,Programming Language,60.0
2433142,Python,Programming Language,100.0
2433142,SQL,Programming Language,80.0
2433142,Java,Programming Language,60.0
2433142,Javascript,Programming Language,60.0
2433142,Python,Programming Language,100.0
2433142,SQL,Programming Language,80.0
2433142,Java,Programming Language,60.0
2433142,Javascript,Programming Language,60.0
2433142,Python,Programming Language,100.0
2433142,SQL,Programming Language,80.0
2433142,Java,Programming Language,60.0
2433142,Javascript,Programming Language,60.0
2433142,Python,Programming Language,100.0
2433142,SQL,Programming Language,80.0
2433142,Java,Programming Language,60.0
2433142,Javascript,Programming Language,60.0
2433142,Python,Programming Language,100.0
2433142,SQL,Programming Language,80.0
2433142,Java,Programming Language,60.0
2433142,Javascript,Programming Language,60.0
2433142,Python,Programming Language,100.0
2433142,SQL,Programming Language,80.0
2433142,Java,Programming Language,60.0
2433142,Javascript,Programming Language,60.0
2433143,Java,Programming Language,80.0
2433143,SQL,Programming Language,100.0
2433144,SQL,Programming Language,100.0
2433144,VBA,Programming Language,100.0
2433144,SQL,Programming Language,100.0
2433144,VBA,Programming Language,100.0
2433144,SQL,Programming Language,100.0
2433144,VBA,Programming Language,100.0
2433852,DAX,Programming Language,70.0
2433852,PL/SQL,Programming Language,80.0
2433852,SQL,Programming Language,80.0
2442934,SQL,Programming Language,80.0
2442934,MDX,Programming Language,60.0
2443199,DAX,Programming Language,70.0
2443199,Python,Programming Language,70.0
2443199,R,Programming Language,60.0
2443199,SQL,Programming Language,90.0
2443208,Python,Programming Language,100.0
2443208,R,Programming Language,100.0
2443208,SQL,Programming Language,100.0
2443208,Python,Programming Language,100.0
2443208,R,Programming Language,100.0
2443208,SQL,Programming Language,100.0
2443989,Python,Programming Language,40.0
2443989,SQL,Programming Language,100.0
2443989,Python,Programming Language,40.0
2443989,SQL,Programming Language,100.0
2443989,Python,Programming Language,40.0
2443989,SQL,Programming Language,100.0
2443989,Python,Programming Language,40.0
2443989,SQL,Programming Language,100.0
2443989,Python,Programming Language,40.0
2443989,SQL,Programming Language,100.0
2445149,DAX,Programming Language,80.0
2445149,Python,Programming Language,60.0
2445149,SQL,Programming Language,100.0
2445183,DAX,Programming Language,100.0
2445183,PL/SQL,Programming Language,100.0
2445183,SQL,Programming Language,100.0
2445183,T-SQL,Programming Language,100.0
2445183,DAX,Programming Language,100.0
2445183,PL/SQL,Programming Language,100.0
2445183,SQL,Programming Language,100.0
2445183,T-SQL,Programming Language,100.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2445187,Java,Programming Language,40.0
2445187,Javascript,Programming Language,70.0
2445187,PL/SQL,Programming Language,60.0
2445187,SQL,Programming Language,60.0
2446382,SQL,Programming Language,80.0
2446382,Java,Programming Language,40.0
2446382,Python,Programming Language,60.0
2446382,R,Programming Language,40.0
2446382,SQL,Programming Language,80.0
2446382,Java,Programming Language,40.0
2446382,Python,Programming Language,60.0
2446382,R,Programming Language,40.0
2447746,DAX,Programming Language,70.0
2447746,SQL,Programming Language,70.0
2447746,DAX,Programming Language,70.0
2447746,SQL,Programming Language,70.0
2449548,Python,Programming Language,50.0
2449548,SQL,Programming Language,100.0
2449548,Python,Programming Language,50.0
2449548,SQL,Programming Language,100.0
2449548,Python,Programming Language,50.0
2449548,SQL,Programming Language,100.0
2449548,Python,Programming Language,50.0
2449548,SQL,Programming Language,100.0
2449548,Python,Programming Language,50.0
2449548,SQL,Programming Language,100.0
2449548,Python,Programming Language,50.0
2449548,SQL,Programming Language,100.0
2449548,Python,Programming Language,50.0
2449548,SQL,Programming Language,100.0
2451715,SQL,Programming Language,80.0
2452725,Python,Programming Language,100.0
2452725,R,Programming Language,100.0
2452725,Scala,Programming Language,100.0
2452725,SQL,Programming Language,100.0
2452725,Python,Programming Language,100.0
2452725,R,Programming Language,100.0
2452725,Scala,Programming Language,100.0
2452725,SQL,Programming Language,100.0
2452725,Python,Programming Language,100.0
2452725,R,Programming Language,100.0
2452725,Scala,Programming Language,100.0
2452725,SQL,Programming Language,100.0
2453233,DAX,Programming Language,80.0
2453233,Python,Programming Language,80.0
2453233,Java,Programming Language,70.0
2453233,R,Programming Language,80.0
2453233,SQL,Programming Language,100.0
2453233,T-SQL,Programming Language,80.0
2453233,DAX,Programming Language,80.0
2453233,Python,Programming Language,80.0
2453233,Java,Programming Language,70.0
2453233,R,Programming Language,80.0
2453233,SQL,Programming Language,100.0
2453233,T-SQL,Programming Language,80.0
2453233,DAX,Programming Language,80.0
2453233,Python,Programming Language,80.0
2453233,Java,Programming Language,70.0
2453233,R,Programming Language,80.0
2453233,SQL,Programming Language,100.0
2453233,T-SQL,Programming Language,80.0
2456947,Python,Programming Language,40.0
2456947,R,Programming Language,40.0
2456947,Java,Programming Language,50.0
2456947,SQL,Programming Language,100.0
2456947,VBA,Programming Language,100.0
2457327,DAX,Programming Language,60.0
2457327,MDX,Programming Language,60.0
2457327,Python,Programming Language,80.0
2457327,SQL,Programming Language,100.0
2457327,DAX,Programming Language,60.0
2457327,MDX,Programming Language,60.0
2457327,Python,Programming Language,80.0
2457327,SQL,Programming Language,100.0
2479537,Java,Programming Language,60.0
2479537,VBA,Programming Language,100.0
2480827,DAX,Programming Language,60.0
2480827,SQL,Programming Language,60.0
2499680,Python,Programming Language,90.0
2499680,R,Programming Language,80.0
2499680,SQL,Programming Language,80.0
2501164,Javascript,Programming Language,60.0
2501164,Javascript,Programming Language,60.0
2501974,DAX,Programming Language,80.0
2501974,Python,Programming Language,30.0
2501974,SQL,Programming Language,80.0
2501974,VBA,Programming Language,50.0
2501974,DAX,Programming Language,80.0
2501974,Python,Programming Language,30.0
2501974,SQL,Programming Language,80.0
2501974,VBA,Programming Language,50.0
2501974,DAX,Programming Language,80.0
2501974,Python,Programming Language,30.0
2501974,SQL,Programming Language,80.0
2501974,VBA,Programming Language,50.0
2501974,DAX,Programming Language,80.0
2501974,Python,Programming Language,30.0
2501974,SQL,Programming Language,80.0
2501974,VBA,Programming Language,50.0
2501974,DAX,Programming Language,80.0
2501974,Python,Programming Language,30.0
2501974,SQL,Programming Language,80.0
2501974,VBA,Programming Language,50.0
2501974,DAX,Programming Language,80.0
2501974,Python,Programming Language,30.0
2501974,SQL,Programming Language,80.0
2501974,VBA,Programming Language,50.0
2502347,PL/SQL,Programming Language,
2513831,Java,Programming Language,30.0
2513831,Javascript,Programming Language,40.0
2513831,PL/SQL,Programming Language,80.0
2513831,SQL,Programming Language,80.0
2513831,VBA,Programming Language,30.0
2513848,MDX,Programming Language,50.0
2513848,SQL,Programming Language,60.0
2513848,MDX,Programming Language,50.0
2513848,SQL,Programming Language,60.0
2513866,DAX,Programming Language,60.0
2513866,Java,Programming Language,60.0
2513866,Javascript,Programming Language,80.0
2513866,Python,Programming Language,80.0
2513866,R,Programming Language,60.0
2513866,SQL,Programming Language,80.0
2513866,DAX,Programming Language,60.0
2513866,Java,Programming Language,60.0
2513866,Javascript,Programming Language,80.0
2513866,Python,Programming Language,80.0
2513866,R,Programming Language,60.0
2513866,SQL,Programming Language,80.0
2513866,DAX,Programming Language,60.0
2513866,Java,Programming Language,60.0
2513866,Javascript,Programming Language,80.0
2513866,Python,Programming Language,80.0
2513866,R,Programming Language,60.0
2513866,SQL,Programming Language,80.0
2513866,DAX,Programming Language,60.0
2513866,Java,Programming Language,60.0
2513866,Javascript,Programming Language,80.0
2513866,Python,Programming Language,80.0
2513866,R,Programming Language,60.0
2513866,SQL,Programming Language,80.0
2513866,DAX,Programming Language,60.0
2513866,Java,Programming Language,60.0
2513866,Javascript,Programming Language,80.0
2513866,Python,Programming Language,80.0
2513866,R,Programming Language,60.0
2513866,SQL,Programming Language,80.0
2533337,Java,Programming Language,20.0
2533337,DAX,Programming Language,20.0
2533337,Python,Programming Language,40.0
2533337,SQL,Programming Language,50.0
2533338,DAX,Programming Language,20.0
2533338,Python,Programming Language,30.0
2533338,SQL,Programming Language,40.0
2535513,R,Programming Language,20.0
2535513,Javascript,Programming Language,20.0
2535513,SQL,Programming Language,40.0
2535513,VBA,Programming Language,60.0
2540340,DAX,Programming Language,60.0
2540340,Python,Programming Language,30.0
2540340,R,Programming Language,20.0
2540340,SQL,Programming Language,50.0
2540340,T-SQL,Programming Language,30.0
2540340,DAX,Programming Language,60.0
2540340,Python,Programming Language,30.0
2540340,R,Programming Language,20.0
2540340,SQL,Programming Language,50.0
2540340,T-SQL,Programming Language,30.0
2540340,DAX,Programming Language,60.0
2540340,Python,Programming Language,30.0
2540340,R,Programming Language,20.0
2540340,SQL,Programming Language,50.0
2540340,T-SQL,Programming Language,30.0
2540340,DAX,Programming Language,60.0
2540340,Python,Programming Language,30.0
2540340,R,Programming Language,20.0
2540340,SQL,Programming Language,50.0
2540340,T-SQL,Programming Language,30.0
2540340,DAX,Programming Language,60.0
2540340,Python,Programming Language,30.0
2540340,R,Programming Language,20.0
2540340,SQL,Programming Language,50.0
2540340,T-SQL,Programming Language,30.0
2540340,DAX,Programming Language,60.0
2540340,Python,Programming Language,30.0
2540340,R,Programming Language,20.0
2540340,SQL,Programming Language,50.0
2540340,T-SQL,Programming Language,30.0
2540340,DAX,Programming Language,60.0
2540340,Python,Programming Language,30.0
2540340,R,Programming Language,20.0
2540340,SQL,Programming Language,50.0
2540340,T-SQL,Programming Language,30.0
2551856,SQL,Programming Language,80.0
2551856,Python,Programming Language,70.0
2551856,R,Programming Language,40.0
2551856,DAX,Programming Language,80.0
2551856,SQL,Programming Language,80.0
2551856,Python,Programming Language,70.0
2551856,R,Programming Language,40.0
2551856,DAX,Programming Language,80.0
2551856,SQL,Programming Language,80.0
2551856,Python,Programming Language,70.0
2551856,R,Programming Language,40.0
2551856,DAX,Programming Language,80.0
2551856,SQL,Programming Language,80.0
2551856,Python,Programming Language,70.0
2551856,R,Programming Language,40.0
2551856,DAX,Programming Language,80.0
2551856,SQL,Programming Language,80.0
2551856,Python,Programming Language,70.0
2551856,R,Programming Language,40.0
2551856,DAX,Programming Language,80.0
2551856,SQL,Programming Language,80.0
2551856,Python,Programming Language,70.0
2551856,R,Programming Language,40.0
2551856,DAX,Programming Language,80.0
2551856,SQL,Programming Language,80.0
2551856,Python,Programming Language,70.0
2551856,R,Programming Language,40.0
2551856,DAX,Programming Language,80.0
2552838,T-SQL,Programming Language,
2552838,T-SQL,Programming Language,
2552838,T-SQL,Programming Language,
2552838,T-SQL,Programming Language,
2560995,DAX,Programming Language,40.0
2560995,SQL,Programming Language,80.0
2560995,T-SQL,Programming Language,60.0
2578963,DAX,Programming Language,80.0
2578963,Python,Programming Language,80.0
2578963,SQL,Programming Language,80.0
2579999,Python,Programming Language,60.0
2579999,DAX,Programming Language,100.0
2579999,Javascript,Programming Language,60.0
2579999,MDX,Programming Language,60.0
2579999,R,Programming Language,40.0
2579999,T-SQL,Programming Language,100.0
2579999,VBA,Programming Language,100.0
2583132,DAX,Programming Language,60.0
2583132,Java,Programming Language,70.0
2583132,Javascript,Programming Language,70.0
2583132,MDX,Programming Language,50.0
2583132,PL/SQL,Programming Language,80.0
2583132,Python,Programming Language,70.0
2583132,SQL,Programming Language,80.0
2583132,T-SQL,Programming Language,80.0
2583132,DAX,Programming Language,60.0
2583132,Java,Programming Language,70.0
2583132,Javascript,Programming Language,70.0
2583132,MDX,Programming Language,50.0
2583132,PL/SQL,Programming Language,80.0
2583132,Python,Programming Language,70.0
2583132,SQL,Programming Language,80.0
2583132,T-SQL,Programming Language,80.0
2583132,DAX,Programming Language,60.0
2583132,Java,Programming Language,70.0
2583132,Javascript,Programming Language,70.0
2583132,MDX,Programming Language,50.0
2583132,PL/SQL,Programming Language,80.0
2583132,Python,Programming Language,70.0
2583132,SQL,Programming Language,80.0
2583132,T-SQL,Programming Language,80.0
2583132,DAX,Programming Language,60.0
2583132,Java,Programming Language,70.0
2583132,Javascript,Programming Language,70.0
2583132,MDX,Programming Language,50.0
2583132,PL/SQL,Programming Language,80.0
2583132,Python,Programming Language,70.0
2583132,SQL,Programming Language,80.0
2583132,T-SQL,Programming Language,80.0
2583132,DAX,Programming Language,60.0
2583132,Java,Programming Language,70.0
2583132,Javascript,Programming Language,70.0
2583132,MDX,Programming Language,50.0
2583132,PL/SQL,Programming Language,80.0
2583132,Python,Programming Language,70.0
2583132,SQL,Programming Language,80.0
2583132,T-SQL,Programming Language,80.0
2645516,SQL,Programming Language,80.0
2671704,R,Programming Language,100.0
2671704,Python,Programming Language,90.0
2671704,SQL,Programming Language,50.0
2671704,Javascript,Programming Language,20.0
2671704,R,Programming Language,100.0
2671704,Python,Programming Language,90.0
2671704,SQL,Programming Language,50.0
2671704,Javascript,Programming Language,20.0
2676328,DAX,Programming Language,90.0
2676328,Java,Programming Language,80.0
2676328,Javascript,Programming Language,100.0
2676328,PL/SQL,Programming Language,80.0
2676328,Python,Programming Language,100.0
2676328,R,Programming Language,80.0
2676328,SQL,Programming Language,100.0
2676328,VBA,Programming Language,60.0
2676328,DAX,Programming Language,90.0
2676328,Java,Programming Language,80.0
2676328,Javascript,Programming Language,100.0
2818577,Microsoft SQL Server,Data Management,30.0
2818577,Snowflake Data Cloud,Data Management,10.0
2818577,Microsoft SQL Server,Data Management,30.0
2818577,Snowflake Data Cloud,Data Management,10.0
2818577,Microsoft SQL Server,Data Management,30.0
2818577,Snowflake Data Cloud,Data Management,10.0
2433083,Microsoft Azure Data Lake Store,Data Management,90.0
2433083,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2433083,Microsoft Azure SQL Database,Data Management,90.0
2433083,Snowflake Data Cloud,Data Management,100.0
2433083,Microsoft SQL Server,Data Management,90.0
2433083,PostgreSQL,Data Management,90.0
2433083,Microsoft Azure Data Lake Store,Data Management,90.0
2433083,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2433083,Microsoft Azure SQL Database,Data Management,90.0
2433083,Snowflake Data Cloud,Data Management,100.0
2433083,Microsoft SQL Server,Data Management,90.0
2433083,PostgreSQL,Data Management,90.0
2903451,Microsoft SQL Server,Data Management,
2433083,Microsoft Azure Data Lake Store,Data Management,90.0
2433083,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2433083,Microsoft Azure SQL Database,Data Management,90.0
2433083,Snowflake Data Cloud,Data Management,100.0
2433083,Microsoft SQL Server,Data Management,90.0
2433083,PostgreSQL,Data Management,90.0
2433083,Microsoft Azure Data Lake Store,Data Management,90.0
2433083,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2433083,Microsoft Azure SQL Database,Data Management,90.0
2433083,Snowflake Data Cloud,Data Management,100.0
2433083,Microsoft SQL Server,Data Management,90.0
2433083,PostgreSQL,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433111,Microsoft SQL Server,Data Management,80.0
2433111,Snowflake Data Cloud,Data Management,90.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433109,Oracle MySQL,Data Management,100.0
2433109,Oracle Database,Data Management,100.0
2433109,Google BigQuery,Data Management,100.0
2433109,IBM Db2,Data Management,100.0
2433109,Microsoft SQL Server,Data Management,100.0
2433109,Snowflake Data Cloud,Data Management,100.0
2433112,Google BigQuery,Data Management,40.0
2433112,IBM Db2,Data Management,70.0
2433112,IBM Netezza Performance Server,Data Management,80.0
2433112,Microsoft Azure Data Lake Store,Data Management,50.0
2433112,Microsoft Azure SQL Database,Data Management,40.0
